"","Country","Year","sex","age","suicides_no","population","suicides.100k.pop","HDI.for.year","gdp_for_year....","gdp_per_capita....","generation","DocsPer1000","NursesPer1000","SE.TER.ENRR","SE.XPD.TOTL.GD.ZS","SH.MED.BEDS.ZS","SH.XPD.PRIV.ZS","SH.XPD.PUBL.ZS","SL.UEM.TOTL.FE.ZS","SL.UEM.TOTL.MA.ZS","SL.UEM.TOTL.ZS","SM.POP.NETM","SP.POP.80UP.FE","SP.RUR.TOTL.ZS","SP.URB.TOTL.IN.ZS"
"2429","Poland",2010,"female","55-74 years",313,4286710,7.3,0.829,"479,321,460,551",13304,"Silent",2.19,5.28,73.1728515625,5.06927013397217,6.59,1.94558911153052,4.9028074282589,10,9.30000019073486,9.60000038146973,NA,873665,39.108,60.892
"2430","Poland",2010,"female","35-54 years",301,5221636,5.76,0.829,"479,321,460,551",13304,"Generation X",2.19,5.28,73.1728515625,5.06927013397217,6.59,1.94558911153052,4.9028074282589,10,9.30000019073486,9.60000038146973,NA,873665,39.108,60.892
"2431","Poland",2010,"female","75+ years",94,1637613,5.74,0.829,"479,321,460,551",13304,"Silent",2.19,5.28,73.1728515625,5.06927013397217,6.59,1.94558911153052,4.9028074282589,10,9.30000019073486,9.60000038146973,NA,873665,39.108,60.892
"2432","Poland",2010,"male","35-54 years",2277,5226127,43.57,0.829,"479,321,460,551",13304,"Generation X",2.19,5.28,73.1728515625,5.06927013397217,6.59,1.94558911153052,4.9028074282589,10,9.30000019073486,9.60000038146973,NA,873665,39.108,60.892
"2433","Poland",2010,"female","15-24 years",49,2596537,1.89,0.829,"479,321,460,551",13304,"Millenials",2.19,5.28,73.1728515625,5.06927013397217,6.59,1.94558911153052,4.9028074282589,10,9.30000019073486,9.60000038146973,NA,873665,39.108,60.892
"2434","Poland",2010,"male","5-14 years",10,1944345,0.51,0.829,"479,321,460,551",13304,"Generation Z",2.19,5.28,73.1728515625,5.06927013397217,6.59,1.94558911153052,4.9028074282589,10,9.30000019073486,9.60000038146973,NA,873665,39.108,60.892
"2435","Poland",2010,"female","5-14 years",6,1846837,0.32,0.829,"479,321,460,551",13304,"Generation Z",2.19,5.28,73.1728515625,5.06927013397217,6.59,1.94558911153052,4.9028074282589,10,9.30000019073486,9.60000038146973,NA,873665,39.108,60.892
"2436","Poland",2010,"male","15-24 years",547,2706883,20.21,0.829,"479,321,460,551",13304,"Millenials",2.19,5.28,73.1728515625,5.06927013397217,6.59,1.94558911153052,4.9028074282589,10,9.30000019073486,9.60000038146973,NA,873665,39.108,60.892
"2437","Slovenia",2000,"male","55-74 years",130,176802,73.53,0.824,"20,342,201,356",10783,"Silent",2.15,6.85,55.209659576416,NA,5.4299998283,2.14783175350344,6.11633280649656,7.09999990463257,6.80000019073486,6.90000009536743,NA,32608,49.248,50.752
"2438","Slovenia",2000,"male","35-54 years",180,297696,60.46,0.824,"20,342,201,356",10783,"Boomers",2.15,6.85,55.209659576416,NA,5.4299998283,2.14783175350344,6.11633280649656,7.09999990463257,6.80000019073486,6.90000009536743,NA,32608,49.248,50.752
"2439","Slovenia",2000,"male","25-34 years",53,144619,36.65,0.824,"20,342,201,356",10783,"Generation X",2.15,6.85,55.209659576416,NA,5.4299998283,2.14783175350344,6.11633280649656,7.09999990463257,6.80000019073486,6.90000009536743,NA,32608,49.248,50.752
"2440","Slovenia",2000,"female","55-74 years",64,216222,29.6,0.824,"20,342,201,356",10783,"Silent",2.15,6.85,55.209659576416,NA,5.4299998283,2.14783175350344,6.11633280649656,7.09999990463257,6.80000019073486,6.90000009536743,NA,32608,49.248,50.752
"2441","Slovenia",2000,"male","75+ years",36,29760,120.97,0.824,"20,342,201,356",10783,"G.I. Generation",2.15,6.85,55.209659576416,NA,5.4299998283,2.14783175350344,6.11633280649656,7.09999990463257,6.80000019073486,6.90000009536743,NA,32608,49.248,50.752
"2442","Slovenia",2000,"female","75+ years",19,71649,26.52,0.824,"20,342,201,356",10783,"G.I. Generation",2.15,6.85,55.209659576416,NA,5.4299998283,2.14783175350344,6.11633280649656,7.09999990463257,6.80000019073486,6.90000009536743,NA,32608,49.248,50.752
"2443","Slovenia",2000,"male","15-24 years",33,147767,22.33,0.824,"20,342,201,356",10783,"Generation X",2.15,6.85,55.209659576416,NA,5.4299998283,2.14783175350344,6.11633280649656,7.09999990463257,6.80000019073486,6.90000009536743,NA,32608,49.248,50.752
"2444","Slovenia",2000,"female","35-54 years",48,294792,16.28,0.824,"20,342,201,356",10783,"Boomers",2.15,6.85,55.209659576416,NA,5.4299998283,2.14783175350344,6.11633280649656,7.09999990463257,6.80000019073486,6.90000009536743,NA,32608,49.248,50.752
"2445","Slovenia",2000,"female","15-24 years",13,140949,9.22,0.824,"20,342,201,356",10783,"Generation X",2.15,6.85,55.209659576416,NA,5.4299998283,2.14783175350344,6.11633280649656,7.09999990463257,6.80000019073486,6.90000009536743,NA,32608,49.248,50.752
"2446","Slovenia",2000,"female","25-34 years",11,143055,7.69,0.824,"20,342,201,356",10783,"Generation X",2.15,6.85,55.209659576416,NA,5.4299998283,2.14783175350344,6.11633280649656,7.09999990463257,6.80000019073486,6.90000009536743,NA,32608,49.248,50.752
"2447","Slovenia",2000,"male","5-14 years",1,114436,0.87,0.824,"20,342,201,356",10783,"Millenials",2.15,6.85,55.209659576416,NA,5.4299998283,2.14783175350344,6.11633280649656,7.09999990463257,6.80000019073486,6.90000009536743,NA,32608,49.248,50.752
"2448","Slovenia",2000,"female","5-14 years",0,108736,0,0.824,"20,342,201,356",10783,"Millenials",2.15,6.85,55.209659576416,NA,5.4299998283,2.14783175350344,6.11633280649656,7.09999990463257,6.80000019073486,6.90000009536743,NA,32608,49.248,50.752
"2449","Slovenia",2001,"male","15-24 years",36,146961,24.5,NA,"20,875,387,068",10979,"Millenials",2.17,7.13,60.4455413818359,5.75709009170532,5.1599998474,2.28862166531905,6.28050219468095,6,5.40000009536743,5.69999980926514,NA,34765,49.22,50.78
"2450","Slovenia",2001,"male","35-54 years",177,311844,56.76,NA,"20,875,387,068",10979,"Boomers",2.17,7.13,60.4455413818359,5.75709009170532,5.1599998474,2.28862166531905,6.28050219468095,6,5.40000009536743,5.69999980926514,NA,34765,49.22,50.78
"2451","Slovenia",2001,"male","25-34 years",65,150012,43.33,NA,"20,875,387,068",10979,"Generation X",2.17,7.13,60.4455413818359,5.75709009170532,5.1599998474,2.28862166531905,6.28050219468095,6,5.40000009536743,5.69999980926514,NA,34765,49.22,50.78
"2452","Slovenia",2001,"female","75+ years",23,75594,30.43,NA,"20,875,387,068",10979,"Silent",2.17,7.13,60.4455413818359,5.75709009170532,5.1599998474,2.28862166531905,6.28050219468095,6,5.40000009536743,5.69999980926514,NA,34765,49.22,50.78
"2453","Slovenia",2001,"male","75+ years",45,31096,144.71,NA,"20,875,387,068",10979,"Silent",2.17,7.13,60.4455413818359,5.75709009170532,5.1599998474,2.28862166531905,6.28050219468095,6,5.40000009536743,5.69999980926514,NA,34765,49.22,50.78
"2454","Slovenia",2001,"male","55-74 years",134,174548,76.77,NA,"20,875,387,068",10979,"Silent",2.17,7.13,60.4455413818359,5.75709009170532,5.1599998474,2.28862166531905,6.28050219468095,6,5.40000009536743,5.69999980926514,NA,34765,49.22,50.78
"2455","Slovenia",2001,"female","55-74 years",43,211919,20.29,NA,"20,875,387,068",10979,"Silent",2.17,7.13,60.4455413818359,5.75709009170532,5.1599998474,2.28862166531905,6.28050219468095,6,5.40000009536743,5.69999980926514,NA,34765,49.22,50.78
"2456","Slovenia",2001,"female","35-54 years",40,297875,13.43,NA,"20,875,387,068",10979,"Boomers",2.17,7.13,60.4455413818359,5.75709009170532,5.1599998474,2.28862166531905,6.28050219468095,6,5.40000009536743,5.69999980926514,NA,34765,49.22,50.78
"2457","Slovenia",2001,"female","15-24 years",10,138713,7.21,NA,"20,875,387,068",10979,"Millenials",2.17,7.13,60.4455413818359,5.75709009170532,5.1599998474,2.28862166531905,6.28050219468095,6,5.40000009536743,5.69999980926514,NA,34765,49.22,50.78
"2458","Slovenia",2001,"female","25-34 years",6,143357,4.19,NA,"20,875,387,068",10979,"Generation X",2.17,7.13,60.4455413818359,5.75709009170532,5.1599998474,2.28862166531905,6.28050219468095,6,5.40000009536743,5.69999980926514,NA,34765,49.22,50.78
"2459","Slovenia",2001,"male","5-14 years",2,112524,1.78,NA,"20,875,387,068",10979,"Millenials",2.17,7.13,60.4455413818359,5.75709009170532,5.1599998474,2.28862166531905,6.28050219468095,6,5.40000009536743,5.69999980926514,NA,34765,49.22,50.78
"2460","Slovenia",2001,"female","5-14 years",0,106887,0,NA,"20,875,387,068",10979,"Millenials",2.17,7.13,60.4455413818359,5.75709009170532,5.1599998474,2.28862166531905,6.28050219468095,6,5.40000009536743,5.69999980926514,NA,34765,49.22,50.78
"2461","Slovenia",2002,"female","55-74 years",34,213137,15.95,NA,"23,563,576,758",12362,"Silent",2.23,7.16,66.2991333007813,5.65511989593506,NA,2.29530884285442,6.32476385022352,6.80000019073486,5.90000009536743,6.30000019073486,14998,37646,49.223,50.777
"2462","Slovenia",2002,"female","35-54 years",42,300471,13.98,NA,"23,563,576,758",12362,"Boomers",2.23,7.16,66.2991333007813,5.65511989593506,NA,2.29530884285442,6.32476385022352,6.80000019073486,5.90000009536743,6.30000019073486,14998,37646,49.223,50.777
"2463","Slovenia",2002,"female","75+ years",19,79266,23.97,NA,"23,563,576,758",12362,"Silent",2.23,7.16,66.2991333007813,5.65511989593506,NA,2.29530884285442,6.32476385022352,6.80000019073486,5.90000009536743,6.30000019073486,14998,37646,49.223,50.777
"2464","Slovenia",2002,"male","15-24 years",25,144651,17.28,NA,"23,563,576,758",12362,"Millenials",2.23,7.16,66.2991333007813,5.65511989593506,NA,2.29530884285442,6.32476385022352,6.80000019073486,5.90000009536743,6.30000019073486,14998,37646,49.223,50.777
"2465","Slovenia",2002,"male","75+ years",35,32799,106.71,NA,"23,563,576,758",12362,"Silent",2.23,7.16,66.2991333007813,5.65511989593506,NA,2.29530884285442,6.32476385022352,6.80000019073486,5.90000009536743,6.30000019073486,14998,37646,49.223,50.777
"2466","Slovenia",2002,"male","55-74 years",136,178262,76.29,NA,"23,563,576,758",12362,"Silent",2.23,7.16,66.2991333007813,5.65511989593506,NA,2.29530884285442,6.32476385022352,6.80000019073486,5.90000009536743,6.30000019073486,14998,37646,49.223,50.777
"2467","Slovenia",2002,"male","35-54 years",191,314479,60.74,NA,"23,563,576,758",12362,"Boomers",2.23,7.16,66.2991333007813,5.65511989593506,NA,2.29530884285442,6.32476385022352,6.80000019073486,5.90000009536743,6.30000019073486,14998,37646,49.223,50.777
"2468","Slovenia",2002,"male","25-34 years",46,150164,30.63,NA,"23,563,576,758",12362,"Generation X",2.23,7.16,66.2991333007813,5.65511989593506,NA,2.29530884285442,6.32476385022352,6.80000019073486,5.90000009536743,6.30000019073486,14998,37646,49.223,50.777
"2469","Slovenia",2002,"female","5-14 years",1,103743,0.96,NA,"23,563,576,758",12362,"Millenials",2.23,7.16,66.2991333007813,5.65511989593506,NA,2.29530884285442,6.32476385022352,6.80000019073486,5.90000009536743,6.30000019073486,14998,37646,49.223,50.777
"2470","Slovenia",2002,"male","5-14 years",0,109483,0,NA,"23,563,576,758",12362,"Millenials",2.23,7.16,66.2991333007813,5.65511989593506,NA,2.29530884285442,6.32476385022352,6.80000019073486,5.90000009536743,6.30000019073486,14998,37646,49.223,50.777
"2471","Slovenia",2002,"female","25-34 years",8,142886,5.6,NA,"23,563,576,758",12362,"Generation X",2.23,7.16,66.2991333007813,5.65511989593506,NA,2.29530884285442,6.32476385022352,6.80000019073486,5.90000009536743,6.30000019073486,14998,37646,49.223,50.777
"2472","Slovenia",2002,"female","15-24 years",3,136783,2.19,NA,"23,563,576,758",12362,"Millenials",2.23,7.16,66.2991333007813,5.65511989593506,NA,2.29530884285442,6.32476385022352,6.80000019073486,5.90000009536743,6.30000019073486,14998,37646,49.223,50.777
"2473","Slovenia",2003,"male","25-34 years",46,151181,30.43,NA,"29,697,448,108",15568,"Generation X",2.25,7.35,69.0105972290039,5.6912899017334,5,2.45319206370087,6.3141208885185,7.09999990463257,6.40000009536743,6.69999980926514,NA,40855,49.315,50.685
"2474","Slovenia",2003,"female","75+ years",23,82323,27.94,NA,"29,697,448,108",15568,"Silent",2.25,7.35,69.0105972290039,5.6912899017334,5,2.45319206370087,6.3141208885185,7.09999990463257,6.40000009536743,6.69999980926514,NA,40855,49.315,50.685
"2475","Slovenia",2003,"male","15-24 years",35,142836,24.5,NA,"29,697,448,108",15568,"Millenials",2.25,7.35,69.0105972290039,5.6912899017334,5,2.45319206370087,6.3141208885185,7.09999990463257,6.40000009536743,6.69999980926514,NA,40855,49.315,50.685
"2476","Slovenia",2003,"female","55-74 years",47,214044,21.96,NA,"29,697,448,108",15568,"Silent",2.25,7.35,69.0105972290039,5.6912899017334,5,2.45319206370087,6.3141208885185,7.09999990463257,6.40000009536743,6.69999980926514,NA,40855,49.315,50.685
"2477","Slovenia",2003,"female","35-54 years",36,302356,11.91,NA,"29,697,448,108",15568,"Boomers",2.25,7.35,69.0105972290039,5.6912899017334,5,2.45319206370087,6.3141208885185,7.09999990463257,6.40000009536743,6.69999980926514,NA,40855,49.315,50.685
"2478","Slovenia",2003,"female","15-24 years",9,135063,6.66,NA,"29,697,448,108",15568,"Millenials",2.25,7.35,69.0105972290039,5.6912899017334,5,2.45319206370087,6.3141208885185,7.09999990463257,6.40000009536743,6.69999980926514,NA,40855,49.315,50.685
"2479","Slovenia",2003,"male","75+ years",40,34740,115.14,NA,"29,697,448,108",15568,"Silent",2.25,7.35,69.0105972290039,5.6912899017334,5,2.45319206370087,6.3141208885185,7.09999990463257,6.40000009536743,6.69999980926514,NA,40855,49.315,50.685
"2480","Slovenia",2003,"male","55-74 years",134,181492,73.83,NA,"29,697,448,108",15568,"Silent",2.25,7.35,69.0105972290039,5.6912899017334,5,2.45319206370087,6.3141208885185,7.09999990463257,6.40000009536743,6.69999980926514,NA,40855,49.315,50.685
"2481","Slovenia",2003,"male","35-54 years",184,315456,58.33,NA,"29,697,448,108",15568,"Boomers",2.25,7.35,69.0105972290039,5.6912899017334,5,2.45319206370087,6.3141208885185,7.09999990463257,6.40000009536743,6.69999980926514,NA,40855,49.315,50.685
"2482","Slovenia",2003,"female","5-14 years",0,100001,0,NA,"29,697,448,108",15568,"Millenials",2.25,7.35,69.0105972290039,5.6912899017334,5,2.45319206370087,6.3141208885185,7.09999990463257,6.40000009536743,6.69999980926514,NA,40855,49.315,50.685
"2483","Slovenia",2003,"female","25-34 years",7,142434,4.91,NA,"29,697,448,108",15568,"Generation X",2.25,7.35,69.0105972290039,5.6912899017334,5,2.45319206370087,6.3141208885185,7.09999990463257,6.40000009536743,6.69999980926514,NA,40855,49.315,50.685
"2484","Slovenia",2003,"male","5-14 years",1,105663,0.95,NA,"29,697,448,108",15568,"Millenials",2.25,7.35,69.0105972290039,5.6912899017334,5,2.45319206370087,6.3141208885185,7.09999990463257,6.40000009536743,6.69999980926514,NA,40855,49.315,50.685
"2485","Slovenia",2004,"female","55-74 years",50,215493,23.2,NA,"34,470,227,454",18067,"Silent",2.3,7.4,72.4072189331055,5.63517999649048,NA,2.24331687769343,6.22190452856432,6.80000019073486,5.90000009536743,6.30000019073486,NA,43860,49.407,50.593
"2486","Slovenia",2004,"male","25-34 years",38,152360,24.94,NA,"34,470,227,454",18067,"Generation X",2.3,7.4,72.4072189331055,5.63517999649048,NA,2.24331687769343,6.22190452856432,6.80000019073486,5.90000009536743,6.30000019073486,NA,43860,49.407,50.593
"2487","Slovenia",2004,"female","25-34 years",9,143419,6.28,NA,"34,470,227,454",18067,"Generation X",2.3,7.4,72.4072189331055,5.63517999649048,NA,2.24331687769343,6.22190452856432,6.80000019073486,5.90000009536743,6.30000019073486,NA,43860,49.407,50.593
"2488","Slovenia",2004,"male","15-24 years",30,139197,21.55,NA,"34,470,227,454",18067,"Millenials",2.3,7.4,72.4072189331055,5.63517999649048,NA,2.24331687769343,6.22190452856432,6.80000019073486,5.90000009536743,6.30000019073486,NA,43860,49.407,50.593
"2489","Slovenia",2004,"female","35-54 years",46,302844,15.19,NA,"34,470,227,454",18067,"Boomers",2.3,7.4,72.4072189331055,5.63517999649048,NA,2.24331687769343,6.22190452856432,6.80000019073486,5.90000009536743,6.30000019073486,NA,43860,49.407,50.593
"2490","Slovenia",2004,"female","15-24 years",12,132163,9.08,NA,"34,470,227,454",18067,"Millenials",2.3,7.4,72.4072189331055,5.63517999649048,NA,2.24331687769343,6.22190452856432,6.80000019073486,5.90000009536743,6.30000019073486,NA,43860,49.407,50.593
"2491","Slovenia",2004,"male","55-74 years",119,184906,64.36,NA,"34,470,227,454",18067,"Silent",2.3,7.4,72.4072189331055,5.63517999649048,NA,2.24331687769343,6.22190452856432,6.80000019073486,5.90000009536743,6.30000019073486,NA,43860,49.407,50.593
"2492","Slovenia",2004,"male","75+ years",19,36793,51.64,NA,"34,470,227,454",18067,"Silent",2.3,7.4,72.4072189331055,5.63517999649048,NA,2.24331687769343,6.22190452856432,6.80000019073486,5.90000009536743,6.30000019073486,NA,43860,49.407,50.593
"2493","Slovenia",2004,"male","35-54 years",162,315288,51.38,NA,"34,470,227,454",18067,"Boomers",2.3,7.4,72.4072189331055,5.63517999649048,NA,2.24331687769343,6.22190452856432,6.80000019073486,5.90000009536743,6.30000019073486,NA,43860,49.407,50.593
"2494","Slovenia",2004,"female","75+ years",23,85655,26.85,NA,"34,470,227,454",18067,"Silent",2.3,7.4,72.4072189331055,5.63517999649048,NA,2.24331687769343,6.22190452856432,6.80000019073486,5.90000009536743,6.30000019073486,NA,43860,49.407,50.593
"2495","Slovenia",2004,"female","5-14 years",2,97051,2.06,NA,"34,470,227,454",18067,"Millenials",2.3,7.4,72.4072189331055,5.63517999649048,NA,2.24331687769343,6.22190452856432,6.80000019073486,5.90000009536743,6.30000019073486,NA,43860,49.407,50.593
"2496","Slovenia",2004,"male","5-14 years",2,102693,1.95,NA,"34,470,227,454",18067,"Millenials",2.3,7.4,72.4072189331055,5.63517999649048,NA,2.24331687769343,6.22190452856432,6.80000019073486,5.90000009536743,6.30000019073486,NA,43860,49.407,50.593
"2497","Slovenia",2005,"female","25-34 years",7,144701,4.84,0.857,"36,346,974,008",19012,"Generation X",2.35,7.48,79.2828216552734,5.58240985870361,4.8,2.28312217373725,6.21273331305389,7,6.09999990463257,6.5,NA,46380,49.499,50.501
"2498","Slovenia",2005,"female","15-24 years",5,128929,3.88,0.857,"36,346,974,008",19012,"Millenials",2.35,7.48,79.2828216552734,5.58240985870361,4.8,2.28312217373725,6.21273331305389,7,6.09999990463257,6.5,NA,46380,49.499,50.501
"2499","Slovenia",2005,"male","75+ years",43,39044,110.13,0.857,"36,346,974,008",19012,"Silent",2.35,7.48,79.2828216552734,5.58240985870361,4.8,2.28312217373725,6.21273331305389,7,6.09999990463257,6.5,NA,46380,49.499,50.501
"2500","Slovenia",2005,"male","55-74 years",108,189607,56.96,0.857,"36,346,974,008",19012,"Silent",2.35,7.48,79.2828216552734,5.58240985870361,4.8,2.28312217373725,6.21273331305389,7,6.09999990463257,6.5,NA,46380,49.499,50.501
"2501","Slovenia",2005,"female","5-14 years",1,94970,1.05,0.857,"36,346,974,008",19012,"Millenials",2.35,7.48,79.2828216552734,5.58240985870361,4.8,2.28312217373725,6.21273331305389,7,6.09999990463257,6.5,NA,46380,49.499,50.501
"2502","Slovenia",2005,"male","5-14 years",0,100555,0,0.857,"36,346,974,008",19012,"Millenials",2.35,7.48,79.2828216552734,5.58240985870361,4.8,2.28312217373725,6.21273331305389,7,6.09999990463257,6.5,NA,46380,49.499,50.501
"2503","Slovenia",2005,"male","15-24 years",29,135934,21.33,0.857,"36,346,974,008",19012,"Millenials",2.35,7.48,79.2828216552734,5.58240985870361,4.8,2.28312217373725,6.21273331305389,7,6.09999990463257,6.5,NA,46380,49.499,50.501
"2504","Slovenia",2005,"female","75+ years",18,88774,20.28,0.857,"36,346,974,008",19012,"Silent",2.35,7.48,79.2828216552734,5.58240985870361,4.8,2.28312217373725,6.21273331305389,7,6.09999990463257,6.5,NA,46380,49.499,50.501
"2505","Slovenia",2005,"male","35-54 years",152,314730,48.3,0.857,"36,346,974,008",19012,"Boomers",2.35,7.48,79.2828216552734,5.58240985870361,4.8,2.28312217373725,6.21273331305389,7,6.09999990463257,6.5,NA,46380,49.499,50.501
"2506","Slovenia",2005,"male","25-34 years",59,154354,38.22,0.857,"36,346,974,008",19012,"Generation X",2.35,7.48,79.2828216552734,5.58240985870361,4.8,2.28312217373725,6.21273331305389,7,6.09999990463257,6.5,NA,46380,49.499,50.501
"2507","Slovenia",2005,"female","55-74 years",44,217991,20.18,0.857,"36,346,974,008",19012,"Silent",2.35,7.48,79.2828216552734,5.58240985870361,4.8,2.28312217373725,6.21273331305389,7,6.09999990463257,6.5,NA,46380,49.499,50.501
"2508","Slovenia",2005,"female","35-54 years",37,302228,12.24,0.857,"36,346,974,008",19012,"Boomers",2.35,7.48,79.2828216552734,5.58240985870361,4.8,2.28312217373725,6.21273331305389,7,6.09999990463257,6.5,NA,46380,49.499,50.501
"2509","Slovenia",2006,"male","75+ years",48,41789,114.86,NA,"39,587,732,029",20634,"Silent",2.36,7.6,82.5707626342773,5.57559013366699,4.8,2.29549685858698,6.12238299141302,7.30000019073486,4.90000009536743,6,NA,49371,49.591,50.409
"2510","Slovenia",2006,"male","55-74 years",142,194970,72.83,NA,"39,587,732,029",20634,"Silent",2.36,7.6,82.5707626342773,5.57559013366699,4.8,2.29549685858698,6.12238299141302,7.30000019073486,4.90000009536743,6,NA,49371,49.591,50.409
"2511","Slovenia",2006,"male","5-14 years",0,98578,0,NA,"39,587,732,029",20634,"Millenials",2.36,7.6,82.5707626342773,5.57559013366699,4.8,2.29549685858698,6.12238299141302,7.30000019073486,4.90000009536743,6,NA,49371,49.591,50.409
"2512","Slovenia",2006,"male","25-34 years",45,157003,28.66,NA,"39,587,732,029",20634,"Generation X",2.36,7.6,82.5707626342773,5.57559013366699,4.8,2.29549685858698,6.12238299141302,7.30000019073486,4.90000009536743,6,NA,49371,49.591,50.409
"2513","Slovenia",2006,"female","75+ years",21,92452,22.71,NA,"39,587,732,029",20634,"Silent",2.36,7.6,82.5707626342773,5.57559013366699,4.8,2.29549685858698,6.12238299141302,7.30000019073486,4.90000009536743,6,NA,49371,49.591,50.409
"2514","Slovenia",2006,"female","55-74 years",45,220693,20.39,NA,"39,587,732,029",20634,"Silent",2.36,7.6,82.5707626342773,5.57559013366699,4.8,2.29549685858698,6.12238299141302,7.30000019073486,4.90000009536743,6,NA,49371,49.591,50.409
"2515","Slovenia",2006,"male","35-54 years",159,313755,50.68,NA,"39,587,732,029",20634,"Boomers",2.36,7.6,82.5707626342773,5.57559013366699,4.8,2.29549685858698,6.12238299141302,7.30000019073486,4.90000009536743,6,NA,49371,49.591,50.409
"2516","Slovenia",2006,"female","35-54 years",33,301024,10.96,NA,"39,587,732,029",20634,"Boomers",2.36,7.6,82.5707626342773,5.57559013366699,4.8,2.29549685858698,6.12238299141302,7.30000019073486,4.90000009536743,6,NA,49371,49.591,50.409
"2517","Slovenia",2006,"female","15-24 years",7,125724,5.57,NA,"39,587,732,029",20634,"Millenials",2.36,7.6,82.5707626342773,5.57559013366699,4.8,2.29549685858698,6.12238299141302,7.30000019073486,4.90000009536743,6,NA,49371,49.591,50.409
"2518","Slovenia",2006,"female","25-34 years",8,146103,5.48,NA,"39,587,732,029",20634,"Generation X",2.36,7.6,82.5707626342773,5.57559013366699,4.8,2.29549685858698,6.12238299141302,7.30000019073486,4.90000009536743,6,NA,49371,49.591,50.409
"2519","Slovenia",2006,"male","15-24 years",21,133542,15.73,NA,"39,587,732,029",20634,"Millenials",2.36,7.6,82.5707626342773,5.57559013366699,4.8,2.29549685858698,6.12238299141302,7.30000019073486,4.90000009536743,6,NA,49371,49.591,50.409
"2520","Slovenia",2006,"female","5-14 years",0,92937,0,NA,"39,587,732,029",20634,"Millenials",2.36,7.6,82.5707626342773,5.57559013366699,4.8,2.29549685858698,6.12238299141302,7.30000019073486,4.90000009536743,6,NA,49371,49.591,50.409
"2521","Slovenia",2007,"male","75+ years",45,44241,101.72,NA,"48,114,688,201",24964,"Silent",2.39,7.72,84.4426574707031,5.10509014129639,4.7,2.20931444053153,5.77392957374747,5.80000019073486,3.90000009536743,4.80000019073486,49624,52237,49.683,50.317
"2522","Slovenia",2007,"male","55-74 years",112,199979,56.01,NA,"48,114,688,201",24964,"Silent",2.39,7.72,84.4426574707031,5.10509014129639,4.7,2.20931444053153,5.77392957374747,5.80000019073486,3.90000009536743,4.80000019073486,49624,52237,49.683,50.317
"2523","Slovenia",2007,"male","35-54 years",121,315897,38.3,NA,"48,114,688,201",24964,"Boomers",2.39,7.72,84.4426574707031,5.10509014129639,4.7,2.20931444053153,5.77392957374747,5.80000019073486,3.90000009536743,4.80000019073486,49624,52237,49.683,50.317
"2524","Slovenia",2007,"male","25-34 years",42,159609,26.31,NA,"48,114,688,201",24964,"Generation X",2.39,7.72,84.4426574707031,5.10509014129639,4.7,2.20931444053153,5.77392957374747,5.80000019073486,3.90000009536743,4.80000019073486,49624,52237,49.683,50.317
"2525","Slovenia",2007,"female","75+ years",21,95826,21.91,NA,"48,114,688,201",24964,"Silent",2.39,7.72,84.4426574707031,5.10509014129639,4.7,2.20931444053153,5.77392957374747,5.80000019073486,3.90000009536743,4.80000019073486,49624,52237,49.683,50.317
"2526","Slovenia",2007,"female","55-74 years",31,223540,13.87,NA,"48,114,688,201",24964,"Silent",2.39,7.72,84.4426574707031,5.10509014129639,4.7,2.20931444053153,5.77392957374747,5.80000019073486,3.90000009536743,4.80000019073486,49624,52237,49.683,50.317
"2527","Slovenia",2007,"male","15-24 years",15,130849,11.46,NA,"48,114,688,201",24964,"Millenials",2.39,7.72,84.4426574707031,5.10509014129639,4.7,2.20931444053153,5.77392957374747,5.80000019073486,3.90000009536743,4.80000019073486,49624,52237,49.683,50.317
"2528","Slovenia",2007,"female","35-54 years",32,300437,10.65,NA,"48,114,688,201",24964,"Boomers",2.39,7.72,84.4426574707031,5.10509014129639,4.7,2.20931444053153,5.77392957374747,5.80000019073486,3.90000009536743,4.80000019073486,49624,52237,49.683,50.317
"2529","Slovenia",2007,"female","15-24 years",7,121715,5.75,NA,"48,114,688,201",24964,"Millenials",2.39,7.72,84.4426574707031,5.10509014129639,4.7,2.20931444053153,5.77392957374747,5.80000019073486,3.90000009536743,4.80000019073486,49624,52237,49.683,50.317
"2530","Slovenia",2007,"female","25-34 years",8,146261,5.47,NA,"48,114,688,201",24964,"Generation X",2.39,7.72,84.4426574707031,5.10509014129639,4.7,2.20931444053153,5.77392957374747,5.80000019073486,3.90000009536743,4.80000019073486,49624,52237,49.683,50.317
"2531","Slovenia",2007,"female","5-14 years",0,91679,0,NA,"48,114,688,201",24964,"Generation Z",2.39,7.72,84.4426574707031,5.10509014129639,4.7,2.20931444053153,5.77392957374747,5.80000019073486,3.90000009536743,4.80000019073486,49624,52237,49.683,50.317
"2532","Slovenia",2007,"male","5-14 years",0,97299,0,NA,"48,114,688,201",24964,"Generation Z",2.39,7.72,84.4426574707031,5.10509014129639,4.7,2.20931444053153,5.77392957374747,5.80000019073486,3.90000009536743,4.80000019073486,49624,52237,49.683,50.317
"2533","Slovenia",2008,"male","55-74 years",96,206257,46.54,NA,"55,589,849,128",28599,"Silent",2.4,7.88,85.1747512817383,5.10609006881714,4.7,2.1743070087643,6.29126391795286,4.90000009536743,4,4.40000009536743,NA,54589,49.776,50.224
