"","X","Country","Year","sex","age","suicides_no","population","suicides.100k.pop","gdp_for_year....","gdp_per_capita....","generation","DocsPer1000","NursesPer1000","SE.TER.ENRR","SE.XPD.TOTL.GD.ZS","SH.MED.BEDS.ZS","SH.XPD.PRIV.ZS","SH.XPD.PUBL.ZS","SL.UEM.TOTL.FE.ZS","SL.UEM.TOTL.MA.ZS","SL.UEM.TOTL.ZS","SP.POP.80UP.FE","SP.RUR.TOTL.ZS","SP.URB.TOTL.IN.ZS"
"857",857,"France",2007,"male","5-14 years",16,3864992,0.41,101,45682,"Generation Z",3.31,7.64,54.8225402832031,5.44518995285034,7.2,2.33070041101123,8.11828779376427,8.5,7.5,8,2108158,22.379,77.621
"858",858,"France",2007,"female","75+ years",461,3367365,13.69,101,45682,"Silent",3.31,7.64,54.8225402832031,5.44518995285034,7.2754,2.33070041101123,8.11828779376427,8.5,7.5,8,2108158,22.379,77.621
"859",859,"France",2007,"male","75+ years",1315,1932659,68.04,101,45682,"Silent",3.31,7.64,54.8225402832031,5.44518995285034,7.2754,2.33070041101123,8.11828779376427,8.5,7.5,8,2108158,22.379,77.621
"860",860,"France",2007,"male","25-34 years",843,3926679,21.47,101,45682,"Generation X",3.31,7.64,54.8225402832031,5.44518995285034,7.2754,2.33070041101123,8.11828779376427,8.5,7.5,8,2108158,22.379,77.621
"861",861,"France",2007,"male","55-74 years",1776,5859657,30.31,101,45682,"Silent",3.31,7.64,54.8225402832031,5.44518995285034,7.2,2.33070041101123,8.11828779376427,8.5,7.5,8,2108158,22.379,77.621
"862",862,"France",2007,"female","15-24 years",114,3893480,2.93,101,45682,"Millenials",3.31,7.64,54.8225402832031,5.44518995285034,6.9,2.33070041101123,8.11828779376427,8.5,7.5,8,2108158,22.379,77.621
"863",863,"France",2007,"female","25-34 years",204,3971637,5.14,101,45682,"Generation X",3.31,7.64,54.8225402832031,5.44518995285034,6.9,2.33070041101123,8.11828779376427,8.5,7.5,8,2108158,22.379,77.621
"864",864,"France",2007,"female","5-14 years",6,3678122,0.16,101,45682,"Generation Z",3.31,7.64,54.8225402832031,5.44518995285034,7.1,2.33070041101123,8.11828779376427,8.5,7.5,8,2108158,22.379,77.621
"865",865,"France",2008,"female","15-24 years",108,3865331,2.79,107,49901,"Millenials",3.31,7.91,54.5199089050293,5.44402980804443,7.1,2.40053264047596,8.16933745952404,7.90000009536743,6.90000009536743,7.40000009536743,2177413,22.136,77.864
"866",866,"France",2008,"female","35-54 years",1105,8762552,12.61,107,49901,"Boomers",3.31,7.91,54.5199089050293,5.44402980804443,7.1,2.40053264047596,8.16933745952404,7.90000009536743,6.90000009536743,7.40000009536743,2177413,22.136,77.864
"867",867,"France",2008,"female","75+ years",461,3430254,13.44,107,49901,"Silent",3.31,7.91,54.5199089050293,5.44402980804443,7.1,2.40053264047596,8.16933745952404,7.90000009536743,6.90000009536743,7.40000009536743,2177413,22.136,77.864
"868",868,"France",2008,"male","15-24 years",422,3971604,10.63,107,49901,"Millenials",3.31,7.91,54.5199089050293,5.44402980804443,7.1,2.40053264047596,8.16933745952404,7.90000009536743,6.90000009536743,7.40000009536743,2177413,22.136,77.864
"869",869,"France",2008,"male","5-14 years",20,3893417,0.51,107,49901,"Generation Z",3.31,7.91,54.5199089050293,5.44402980804443,7.1,2.40053264047596,8.16933745952404,7.90000009536743,6.90000009536743,7.40000009536743,2177413,22.136,77.864
"870",870,"France",2008,"male","75+ years",1346,1985275,67.8,107,49901,"Silent",3.31,7.91,54.5199089050293,5.44402980804443,7.1,2.40053264047596,8.16933745952404,7.90000009536743,6.90000009536743,7.40000009536743,2177413,22.136,77.864
"871",871,"France",2008,"female","25-34 years",211,3934713,5.36,107,49901,"Generation X",3.31,7.91,54.5199089050293,5.44402980804443,7.1,2.40053264047596,8.16933745952404,7.90000009536743,6.90000009536743,7.40000009536743,2177413,22.136,77.864
"872",872,"France",2008,"male","35-54 years",3036,8513565,35.66,107,49901,"Boomers",3.31,7.91,54.5199089050293,5.44402980804443,7.1,2.40053264047596,8.16933745952404,7.90000009536743,6.90000009536743,7.40000009536743,2177413,22.136,77.864
"873",873,"France",2008,"female","5-14 years",6,3705031,0.16,107,49901,"Generation Z",3.31,7.91,54.5199089050293,5.44402980804443,7.1,2.40053264047596,8.16933745952404,7.90000009536743,6.90000009536743,7.40000009536743,2177413,22.136,77.864
"874",874,"France",2008,"female","55-74 years",843,6570343,12.83,107,49901,"Silent",3.31,7.91,54.5199089050293,5.44402980804443,7.1,2.40053264047596,8.16933745952404,7.90000009536743,6.90000009536743,7.40000009536743,2177413,22.136,77.864
"875",875,"France",2008,"male","25-34 years",843,3876451,21.75,107,49901,"Generation X",3.31,7.91,54.5199089050293,5.44402980804443,7.1,2.40053264047596,8.16933745952404,7.90000009536743,6.90000009536743,7.40000009536743,2177413,22.136,77.864
"876",876,"France",2008,"male","55-74 years",1952,5974431,32.67,107,49901,"Silent",3.31,7.91,54.5199089050293,5.44402980804443,7.1,2.40053264047596,8.16933745952404,7.90000009536743,6.90000009536743,7.40000009536743,2177413,22.136,77.864
"877",877,"France",2009,"male","15-24 years",404,3953357,10.22,102,45775,"Millenials",3.27,8.19,54.9387092590332,5.73848009109497,6.9,2.53407049991684,8.74652319008317,9.30000019073486,8.89999961853027,9.10000038146973,2239684,21.894,78.106
"878",878,"France",2009,"female","15-24 years",122,3843704,3.17,102,45775,"Millenials",3.27,8.19,54.9387092590332,5.73848009109497,6.9,2.53407049991684,8.74652319008317,9.30000019073486,8.89999961853027,9.10000038146973,2239684,21.894,78.106
"879",879,"France",2009,"female","75+ years",464,3487831,13.3,102,45775,"Silent",3.27,8.19,54.9387092590332,5.73848009109497,6.9,2.53407049991684,8.74652319008317,9.30000019073486,8.89999961853027,9.10000038146973,2239684,21.894,78.106
"880",880,"France",2009,"male","75+ years",1351,2035007,66.39,102,45775,"Silent",3.27,8.19,54.9387092590332,5.73848009109497,6.9,2.53407049991684,8.74652319008317,9.30000019073486,8.89999961853027,9.10000038146973,2239684,21.894,78.106
"881",881,"France",2009,"female","35-54 years",1039,8763692,11.86,102,45775,"Boomers",3.27,8.19,54.9387092590332,5.73848009109497,6.9,2.53407049991684,8.74652319008317,9.30000019073486,8.89999961853027,9.10000038146973,2239684,21.894,78.106
"882",882,"France",2009,"female","55-74 years",883,6675905,13.23,102,45775,"Silent",3.27,8.19,54.9387092590332,5.73848009109497,6.9,2.53407049991684,8.74652319008317,9.30000019073486,8.89999961853027,9.10000038146973,2239684,21.894,78.106
"883",883,"France",2009,"male","55-74 years",2033,6081994,33.43,102,45775,"Silent",3.27,8.19,54.9387092590332,5.73848009109497,6.9,2.53407049991684,8.74652319008317,9.30000019073486,8.89999961853027,9.10000038146973,2239684,21.894,78.106
"884",884,"France",2009,"female","25-34 years",215,3905999,5.5,102,45775,"Generation X",3.27,8.19,54.9387092590332,5.73848009109497,6.9,2.53407049991684,8.74652319008317,9.30000019073486,8.89999961853027,9.10000038146973,2239684,21.894,78.106
"885",885,"France",2009,"male","25-34 years",827,3838456,21.55,102,45775,"Generation X",3.27,8.19,54.9387092590332,5.73848009109497,6.9,2.53407049991684,8.74652319008317,9.30000019073486,8.89999961853027,9.10000038146973,2239684,21.894,78.106
"886",886,"France",2009,"male","35-54 years",3124,8526689,36.64,102,45775,"Boomers",3.27,8.19,54.9387092590332,5.73848009109497,6.9,2.53407049991684,8.74652319008317,9.30000019073486,8.89999961853027,9.10000038146973,2239684,21.894,78.106
"887",887,"France",2009,"male","5-14 years",26,3922145,0.66,102,45775,"Generation Z",3.27,8.19,54.9387092590332,5.73848009109497,6.9,2.53407049991684,8.74652319008317,9.30000019073486,8.89999961853027,9.10000038146973,2239684,21.894,78.106
"888",888,"France",2009,"female","5-14 years",11,3735948,0.29,102,45775,"Generation Z",3.27,8.19,54.9387092590332,5.73848009109497,6.9,2.53407049991684,8.74652319008317,9.30000019073486,8.89999961853027,9.10000038146973,2239684,21.894,78.106
"889",889,"France",2010,"male","15-24 years",385,3937209,9.78,100,44747,"Millenials",3.27,8.45,57.1270790100098,5.68342018127441,6.64,2.518114377666,8.6791049579326,9.69999980926514,9,9.30000019073486,2304352,21.655,78.345
"890",890,"France",2010,"female","15-24 years",117,3823806,3.06,100,44747,"Millenials",3.27,8.45,57.1270790100098,5.68342018127441,6.64,2.518114377666,8.6791049579326,9.69999980926514,9,9.30000019073486,2304352,21.655,78.345
"891",891,"France",2010,"female","75+ years",464,3538923,13.11,100,44747,"Silent",3.27,8.45,57.1270790100098,5.68342018127441,6.64,2.518114377666,8.6791049579326,9.69999980926514,9,9.30000019073486,2304352,21.655,78.345
"892",892,"France",2010,"male","5-14 years",23,3947453,0.58,100,44747,"Generation Z",3.27,8.45,57.1270790100098,5.68342018127441,6.64,2.518114377666,8.6791049579326,9.69999980926514,9,9.30000019073486,2304352,21.655,78.345
"893",893,"France",2010,"male","25-34 years",805,3829316,21.02,100,44747,"Generation X",3.27,8.45,57.1270790100098,5.68342018127441,6.64,2.518114377666,8.6791049579326,9.69999980926514,9,9.30000019073486,2304352,21.655,78.345
"894",894,"France",2010,"female","55-74 years",889,6785286,13.1,100,44747,"Silent",3.27,8.45,57.1270790100098,5.68342018127441,6.64,2.518114377666,8.6791049579326,9.69999980926514,9,9.30000019073486,2304352,21.655,78.345
"895",895,"France",2010,"male","35-54 years",3118,8518205,36.6,100,44747,"Generation X",3.27,8.45,57.1270790100098,5.68342018127441,6.64,2.518114377666,8.6791049579326,9.69999980926514,9,9.30000019073486,2304352,21.655,78.345
"896",896,"France",2010,"female","35-54 years",1074,8736585,12.29,100,44747,"Generation X",3.27,8.45,57.1270790100098,5.68342018127441,6.64,2.518114377666,8.6791049579326,9.69999980926514,9,9.30000019073486,2304352,21.655,78.345
"897",897,"France",2010,"male","75+ years",1354,2081818,65.04,100,44747,"Silent",3.27,8.45,57.1270790100098,5.68342018127441,6.64,2.518114377666,8.6791049579326,9.69999980926514,9,9.30000019073486,2304352,21.655,78.345
"898",898,"France",2010,"male","55-74 years",1956,6187723,31.61,100,44747,"Silent",3.27,8.45,57.1270790100098,5.68342018127441,6.64,2.518114377666,8.6791049579326,9.69999980926514,9,9.30000019073486,2304352,21.655,78.345
"899",899,"France",2010,"female","5-14 years",17,3763028,0.45,100,44747,"Generation Z",3.27,8.45,57.1270790100098,5.68342018127441,6.64,2.518114377666,8.6791049579326,9.69999980926514,9,9.30000019073486,2304352,21.655,78.345
"900",900,"France",2010,"female","25-34 years",177,3906931,4.53,100,44747,"Generation X",3.27,8.45,57.1270790100098,5.68342018127441,6.64,2.518114377666,8.6791049579326,9.69999980926514,9,9.30000019073486,2304352,21.655,78.345
"901",901,"Germany",2000,"male","5-14 years",25,4562649,0.55,26,24922,"Millenials",3.25,9.99,55.2183609008789,4.27930021286011,9.1000003815,2.10439030706796,7.99875264293204,8,7.40000009536743,7.69999980926514,2161473,26.933,73.067
"902",902,"Germany",2000,"female","15-24 years",137,4500217,3.04,26,24922,"Generation X",3.25,9.99,55.2183609008789,4.27930021286011,9.1000003815,2.10439030706796,7.99875264293204,8,7.40000009536743,7.69999980926514,2161473,26.933,73.067
"903",903,"Germany",2000,"female","75+ years",698,4115856,16.96,26,24922,"G.I. Generation",3.25,9.99,54.8166618347168,4.27930021286011,9.1000003815,2.10439030706796,7.99875264293204,8,7.40000009536743,7.69999980926514,2161473,26.933,73.067
"904",904,"Germany",2000,"male","25-34 years",1002,6118772,16.38,26,24922,"Generation X",3.25,9.99,54.5199089050293,4.27930021286011,9.1000003815,2.10439030706796,7.99875264293204,8,7.40000009536743,7.69999980926514,2161473,26.933,73.067
"905",905,"Germany",2000,"male","55-74 years",2528,8760853,28.86,26,24922,"Silent",3.25,9.99,55.4760894775391,4.34302997589111,9.1000003815,2.10439030706796,7.99875264293204,8,7.40000009536743,7.69999980926514,2161473,26.933,73.067
"906",906,"Germany",2000,"male","75+ years",1069,1738251,61.5,26,24922,"G.I. Generation",3.25,9.99,54.8225402832031,4.27930021286011,9.1000003815,2.10439030706796,7.99875264293204,8,7.40000009536743,7.69999980926514,2161473,26.933,73.067
"907",907,"Germany",2000,"female","55-74 years",1020,9663487,10.56,26,24922,"Silent",3.25,9.99,54.9387092590332,4.27930021286011,9.1000003815,2.10439030706796,7.99875264293204,8,7.40000009536743,7.69999980926514,2161473,26.933,73.067
"908",908,"Germany",2000,"female","35-54 years",834,11760414,7.09,26,24922,"Boomers",3.25,9.99,54.5199089050293,4.27930021286011,9.1000003815,2.10439030706796,7.99875264293204,8,7.40000009536743,7.69999980926514,2161473,26.933,73.067
"909",909,"Germany",2000,"male","35-54 years",2937,12201076,24.07,26,24922,"Boomers",3.25,9.99,55.2183609008789,4.27930021286011,9.1000003815,2.10439030706796,7.99875264293204,8,7.40000009536743,7.69999980926514,2161473,26.933,73.067
"910",910,"Germany",2000,"female","25-34 years",240,5783411,4.15,26,24922,"Generation X",3.25,9.99,54.4287605285645,4.27930021286011,9.1000003815,2.10439030706796,7.99875264293204,8,7.40000009536743,7.69999980926514,2161473,26.933,73.067
"911",911,"Germany",2000,"female","5-14 years",8,4328023,0.18,26,24922,"Millenials",3.25,9.99,55.4760894775391,4.34302997589111,9.1000003815,2.10439030706796,7.99875264293204,8,7.40000009536743,7.69999980926514,2161473,26.933,73.067
"912",912,"Germany",2000,"male","15-24 years",575,4709057,12.21,26,24922,"Generation X",3.25,9.99,55.4760894775391,4.27930021286011,9.1000003815,2.10439030706796,7.99875264293204,8,7.40000009536743,7.69999980926514,2161473,26.933,73.067
"913",913,"Germany",2001,"female","75+ years",764,4192492,18.22,27,24874,"Silent",3.29,10.07,54.4287605285645,4.27930021286011,9,2.12032937993691,8.03376379006309,7.90000009536743,7.80000019073486,7.80000019073486,2225078,26.887,73.113
"914",914,"Germany",2001,"male","5-14 years",37,4505958,0.82,27,24874,"Millenials",3.29,10.07,54.8166618347168,4.27930021286011,9,2.12032937993691,8.03376379006309,7.90000009536743,7.80000019073486,7.80000019073486,2225078,26.887,73.113
"915",915,"Germany",2001,"female","55-74 years",983,9568028,10.27,27,24874,"Silent",3.29,10.07,54.5199089050293,4.27930021286011,9,2.12032937993691,8.03376379006309,7.90000009536743,7.80000019073486,7.80000019073486,2225078,26.887,73.113
"916",916,"Germany",2001,"male","35-54 years",3060,12523074,24.43,27,24874,"Boomers",3.29,10.07,54.8225402832031,4.34302997589111,9,2.12032937993691,8.03376379006309,7.90000009536743,7.80000019073486,7.80000019073486,2225078,26.887,73.113
"917",917,"Germany",2001,"female","35-54 years",868,12069849,7.19,27,24874,"Boomers",3.29,10.07,54.9387092590332,4.34302997589111,9,2.12032937993691,8.03376379006309,7.90000009536743,7.80000019073486,7.80000019073486,2225078,26.887,73.113
"918",918,"Germany",2001,"male","75+ years",1106,1813475,60.99,27,24874,"Silent",3.29,10.07,54.4287605285645,4.34302997589111,9,2.12032937993691,8.03376379006309,7.90000009536743,7.80000019073486,7.80000019073486,2225078,26.887,73.113
"919",919,"Germany",2001,"female","15-24 years",124,4561925,2.72,27,24874,"Millenials",3.29,10.07,53.379508972168,4.27930021286011,9,2.12032937993691,8.03376379006309,7.90000009536743,7.80000019073486,7.80000019073486,2225078,26.887,73.113
"920",920,"Germany",2001,"male","25-34 years",985,5850255,16.84,27,24874,"Generation X",3.29,10.07,55.4760894775391,4.34302997589111,9,2.12032937993691,8.03376379006309,7.90000009536743,7.80000019073486,7.80000019073486,2225078,26.887,73.113
"921",921,"Germany",2001,"male","55-74 years",2415,8745869,27.61,27,24874,"Silent",3.29,10.07,54.8166618347168,4.27930021286011,9,2.12032937993691,8.03376379006309,7.90000009536743,7.80000019073486,7.80000019073486,2225078,26.887,73.113
"922",922,"Germany",2001,"female","25-34 years",221,5552605,3.98,27,24874,"Generation X",3.29,10.07,57.1270790100098,4.27930021286011,9,2.12032937993691,8.03376379006309,7.90000009536743,7.80000019073486,7.80000019073486,2225078,26.887,73.113
"923",923,"Germany",2001,"female","5-14 years",11,4273747,0.26,27,24874,"Millenials",3.29,10.07,54.4287605285645,4.27930021286011,9,2.12032937993691,8.03376379006309,7.90000009536743,7.80000019073486,7.80000019073486,2225078,26.887,73.113
"924",924,"Germany",2001,"male","15-24 years",593,4764237,12.45,27,24874,"Millenials",3.29,10.07,54.9387092590332,4.27930021286011,9,2.12032937993691,8.03376379006309,7.90000009536743,7.80000019073486,7.80000019073486,2225078,26.887,73.113
"925",925,"Germany",2002,"male","35-54 years",3088,12777078,24.17,91,26441,"Boomers",3.32,10.18,55.4388084411621,4.27930021286011,8.8999996185,2.21831448135483,8.18158774864517,8.39999961853027,8.80000019073486,8.60000038146973,2316098,26.826,73.174
"926",926,"Germany",2002,"female","55-74 years",1013,9531566,10.63,91,26441,"Silent",3.32,10.18,54.8166618347168,4.34302997589111,8.8999996185,2.21831448135483,8.18158774864517,8.39999961853027,8.80000019073486,8.60000038146973,2316098,26.826,73.174
"927",927,"Germany",2002,"male","15-24 years",609,4828748,12.61,91,26441,"Millenials",3.32,10.18,55.2183609008789,4.27930021286011,8.8999996185,2.21831448135483,8.18158774864517,8.39999961853027,8.80000019073486,8.60000038146973,2316098,26.826,73.174
"928",928,"Germany",2002,"female","25-34 years",219,5348715,4.09,91,26441,"Generation X",3.32,10.18,54.8166618347168,4.34302997589111,8.8999996185,2.21831448135483,8.18158774864517,8.39999961853027,8.80000019073486,8.60000038146973,2316098,26.826,73.174
"929",929,"Germany",2002,"female","15-24 years",141,4626561,3.05,91,26441,"Millenials",3.32,10.18,54.4287605285645,4.34302997589111,8.8999996185,2.21831448135483,8.18158774864517,8.39999961853027,8.80000019073486,8.60000038146973,2316098,26.826,73.174
"930",930,"Germany",2002,"female","75+ years",773,4251053,18.18,91,26441,"Silent",3.32,10.18,54.8225402832031,4.27930021286011,8.8999996185,2.21831448135483,8.18158774864517,8.39999961853027,8.80000019073486,8.60000038146973,2316098,26.826,73.174
"931",931,"Germany",2002,"female","35-54 years",905,12321464,7.34,91,26441,"Boomers",3.32,10.18,53.379508972168,4.34302997589111,8.8999996185,2.21831448135483,8.18158774864517,8.39999961853027,8.80000019073486,8.60000038146973,2316098,26.826,73.174
"932",932,"Germany",2002,"male","75+ years",1147,1898834,60.41,91,26441,"Silent",3.32,10.18,54.9387092590332,4.34302997589111,8.8999996185,2.21831448135483,8.18158774864517,8.39999961853027,8.80000019073486,8.60000038146973,2316098,26.826,73.174
"933",933,"Germany",2002,"female","5-14 years",8,4220169,0.19,91,26441,"Millenials",3.32,10.18,57.1270790100098,4.27930021286011,8.8999996185,2.21831448135483,8.18158774864517,8.39999961853027,8.80000019073486,8.60000038146973,2316098,26.826,73.174
"934",934,"Germany",2002,"male","25-34 years",903,5614445,16.08,91,26441,"Generation X",3.32,10.18,53.379508972168,4.34302997589111,8.8999996185,2.21831448135483,8.18158774864517,8.39999961853027,8.80000019073486,8.60000038146973,2316098,26.826,73.174
"935",935,"Germany",2002,"male","55-74 years",2354,8766453,26.85,91,26441,"Silent",3.32,10.18,54.4287605285645,4.27930021286011,8.8999996185,2.21831448135483,8.18158774864517,8.39999961853027,8.80000019073486,8.60000038146973,2316098,26.826,73.174
"936",936,"Germany",2002,"male","5-14 years",16,4448685,0.36,91,26441,"Millenials",3.32,10.18,55.4388084411621,4.27930021286011,8.8999996185,2.21831448135483,8.18158774864517,8.39999961853027,8.80000019073486,8.60000038146973,2316098,26.826,73.174
"937",937,"Germany",2003,"female","15-24 years",155,4683375,3.31,98,31816,"Millenials",3.35,10.38,54.8225402832031,5.44518995285034,7.6999998093,2.32635760830781,8.2893859678395,8.80000019073486,9.69999980926514,9.30000019073486,2416900,26.767,73.233
"938",938,"Germany",2003,"male","15-24 years",537,4883892,11,98,31816,"Millenials",3.35,10.38,54.9387092590332,5.44518995285034,7.9000000954,2.32635760830781,8.2893859678395,8.80000019073486,9.69999980926514,9.30000019073486,2416900,26.767,73.233
"939",939,"Germany",2003,"female","35-54 years",887,12507791,7.09,98,31816,"Boomers",3.35,10.38,53.379508972168,4.34302997589111,7.5,2.32635760830781,8.2893859678395,8.80000019073486,9.69999980926514,9.30000019073486,2416900,26.767,73.233
"940",940,"Germany",2003,"male","25-34 years",868,5393875,16.09,98,31816,"Generation X",3.35,10.38,57.1270790100098,5.44518995285034,8.2,2.32635760830781,8.2893859678395,8.80000019073486,9.69999980926514,9.30000019073486,2416900,26.767,73.233
"941",941,"Germany",2003,"female","55-74 years",925,9534506,9.7,98,31816,"Silent",3.35,10.38,55.2183609008789,5.44518995285034,7.9000000954,2.32635760830781,8.2893859678395,8.80000019073486,9.69999980926514,9.30000019073486,2416900,26.767,73.233
"942",942,"Germany",2003,"female","25-34 years",225,5161703,4.36,98,31816,"Generation X",3.35,10.38,55.4760894775391,4.34302997589111,7.9000000954,2.32635760830781,8.2893859678395,8.80000019073486,9.69999980926514,9.30000019073486,2416900,26.767,73.233
"943",943,"Germany",2003,"male","55-74 years",2416,8804362,27.44,98,31816,"Silent",3.35,10.38,55.2183609008789,4.34302997589111,7.5,2.32635760830781,8.2893859678395,8.80000019073486,9.69999980926514,9.30000019073486,2416900,26.767,73.233
"944",944,"Germany",2003,"male","35-54 years",3157,12961625,24.36,98,31816,"Boomers",3.35,10.38,54.9387092590332,4.34302997589111,7.6999998093,2.32635760830781,8.2893859678395,8.80000019073486,9.69999980926514,9.30000019073486,2416900,26.767,73.233
"945",945,"Germany",2003,"female","75+ years",775,4301218,18.02,98,31816,"Silent",3.35,10.38,54.8225402832031,5.44518995285034,7.5,2.32635760830781,8.2893859678395,8.80000019073486,9.69999980926514,9.30000019073486,2416900,26.767,73.233
"946",946,"Germany",2003,"male","75+ years",1187,2000255,59.34,98,31816,"Silent",3.35,10.38,54.4287605285645,5.44518995285034,7.9000000954,2.32635760830781,8.2893859678395,8.80000019073486,9.69999980926514,9.30000019073486,2416900,26.767,73.233
"947",947,"Germany",2003,"female","5-14 years",6,4150241,0.14,98,31816,"Millenials",3.35,10.38,55.4760894775391,4.34302997589111,7.9000000954,2.32635760830781,8.2893859678395,8.80000019073486,9.69999980926514,9.30000019073486,2416900,26.767,73.233
"948",948,"Germany",2003,"male","5-14 years",17,4373618,0.39,98,31816,"Millenials",3.35,10.38,57.1270790100098,5.44518995285034,3.4,2.32635760830781,8.2893859678395,8.80000019073486,9.69999980926514,9.30000019073486,2416900,26.767,73.233
"949",949,"Germany",2004,"female","35-54 years",827,12631907,6.55,104,35772,"Boomers",3.37,10.49,54.3713607788086,4.27930021286011,8.4,2.45104861213731,7.9198192578627,10,10.5,10.3000001907349,2504448,26.711,73.289
"950",950,"Germany",2004,"female","15-24 years",129,4726195,2.73,104,35772,"Millenials",3.37,10.49,54.3713607788086,5.63702011108398,8.2,2.45104861213731,7.9198192578627,10,10.5,10.3000001907349,2504448,26.711,73.289
"951",951,"Germany",2004,"female","75+ years",746,4360252,17.11,104,35772,"Silent",3.37,10.49,54.8166618347168,4.27930021286011,8.3000001907,2.45104861213731,7.9198192578627,10,10.5,10.3000001907349,2504448,26.711,73.289
"952",952,"Germany",2004,"male","5-14 years",16,4285546,0.37,104,35772,"Millenials",3.37,10.49,54.8166618347168,5.49981021881104,8.3000001907,2.45104861213731,7.9198192578627,10,10.5,10.3000001907349,2504448,26.711,73.289
"953",953,"Germany",2004,"female","25-34 years",180,5000272,3.6,104,35772,"Generation X",3.37,10.49,54.3713607788086,4.27930021286011,8.3000001907,2.45104861213731,7.9198192578627,10,10.5,10.3000001907349,2504448,26.711,73.289
"954",954,"Germany",2004,"male","75+ years",1178,2112661,55.76,104,35772,"Silent",3.37,10.49,55.2183609008789,4.27930021286011,8.4,2.45104861213731,7.9198192578627,10,10.5,10.3000001907349,2504448,26.711,73.289
"955",955,"Germany",2004,"male","25-34 years",820,5196875,15.78,104,35772,"Generation X",3.37,10.49,55.2183609008789,4.34302997589111,8.3,2.45104861213731,7.9198192578627,10,10.5,10.3000001907349,2504448,26.711,73.289
"956",956,"Germany",2004,"female","5-14 years",7,4066582,0.17,104,35772,"Millenials",3.37,10.49,54.4287605285645,4.27930021286011,8.2,2.45104861213731,7.9198192578627,10,10.5,10.3000001907349,2504448,26.711,73.289
"957",957,"Germany",2004,"male","15-24 years",518,4922745,10.52,104,35772,"Millenials",3.37,10.49,55.4388084411621,4.34302997589111,8.25,2.45104861213731,7.9198192578627,10,10.5,10.3000001907349,2504448,26.711,73.289
"958",958,"Germany",2004,"male","55-74 years",2413,8860469,27.23,104,35772,"Silent",3.37,10.49,54.3713607788086,4.34302997589111,8.2,2.45104861213731,7.9198192578627,10,10.5,10.3000001907349,2504448,26.711,73.289
"959",959,"Germany",2004,"female","55-74 years",906,9568085,9.47,104,35772,"Silent",3.37,10.49,57.1270790100098,4.34302997589111,3.4,2.45104861213731,7.9198192578627,10,10.5,10.3000001907349,2504448,26.711,73.289
"960",960,"Germany",2004,"male","35-54 years",3001,13080225,22.94,104,35772,"Boomers",3.37,10.49,57.1270790100098,4.27930021286011,3.4,2.45104861213731,7.9198192578627,10,10.5,10.3000001907349,2504448,26.711,73.289
"961",961,"Germany",2005,"male","25-34 years",730,5056621,14.44,105,36289,"Generation X",3.4,10.65,54.8225402832031,4.34302997589111,8.4,2.5108437706719,8.0067018393281,10.8999996185303,11.3000001907349,11.1000003814697,2566292,26.645,73.355
"962",962,"Germany",2005,"female","5-14 years",8,3979775,0.2,105,36289,"Millenials",3.4,10.65,54.3713607788086,4.34302997589111,8.4,2.5108437706719,8.0067018393281,10.8999996185303,11.3000001907349,11.1000003814697,2566292,26.645,73.355
"963",963,"Germany",2005,"female","75+ years",664,4422784,15.01,105,36289,"Silent",3.4,10.65,54.4287605285645,4.27930021286011,8.4,2.5108437706719,8.0067018393281,10.8999996185303,11.3000001907349,11.1000003814697,2566292,26.645,73.355
"964",964,"Germany",2005,"male","55-74 years",2269,8943091,25.37,105,36289,"Silent",3.4,10.65,54.3713607788086,4.34302997589111,8.4,2.5108437706719,8.0067018393281,10.8999996185303,11.3000001907349,11.1000003814697,2566292,26.645,73.355
"965",965,"Germany",2005,"male","5-14 years",18,4194004,0.43,105,36289,"Millenials",3.4,10.65,54.5199089050293,4.27930021286011,8.4,2.5108437706719,8.0067018393281,10.8999996185303,11.3000001907349,11.1000003814697,2566292,26.645,73.355
"966",966,"Germany",2005,"male","35-54 years",2875,13137730,21.88,105,36289,"Boomers",3.4,10.65,55.2183609008789,4.27930021286011,8.4,2.5108437706719,8.0067018393281,10.8999996185303,11.3000001907349,11.1000003814697,2566292,26.645,73.355
"967",967,"Germany",2005,"male","15-24 years",479,4939294,9.7,105,36289,"Millenials",3.4,10.65,54.8225402832031,4.34302997589111,8.4,2.5108437706719,8.0067018393281,10.8999996185303,11.3000001907349,11.1000003814697,2566292,26.645,73.355
"968",968,"Germany",2005,"female","15-24 years",117,4744626,2.47,105,36289,"Millenials",3.4,10.65,53.379508972168,4.27930021286011,8.4,2.5108437706719,8.0067018393281,10.8999996185303,11.3000001907349,11.1000003814697,2566292,26.645,73.355
"969",969,"Germany",2005,"male","75+ years",1160,2225555,52.12,105,36289,"Silent",3.4,10.65,54.5199089050293,4.34302997589111,8.4,2.5108437706719,8.0067018393281,10.8999996185303,11.3000001907349,11.1000003814697,2566292,26.645,73.355
"970",970,"Germany",2005,"female","35-54 years",840,12685901,6.62,105,36289,"Boomers",3.4,10.65,53.379508972168,4.34302997589111,8.4,2.5108437706719,8.0067018393281,10.8999996185303,11.3000001907349,11.1000003814697,2566292,26.645,73.355
"971",971,"Germany",2005,"female","25-34 years",171,4889216,3.5,105,36289,"Generation X",3.4,10.65,55.4760894775391,4.27930021286011,8.4,2.5108437706719,8.0067018393281,10.8999996185303,11.3000001907349,11.1000003814697,2566292,26.645,73.355
